,country_name,code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,unnamed:_65
190,Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235596729851.94,226476247506.488,237463198521.195,252179319031.942,271196611427.13,296455778636.728,319647622867.951,345397548029.161,366829607250.753,388183852269.953,408300721265.83,425307710140.256,451281395936.757,469475440088.888,509873254482.811,530377303430.345,577929296231.782,640533438047.478,697829222312.143,734034112704.278,801657787640.279,868896495217.112,903836389469.131,934552749787.883,968368133404.101,1020392994001.52,1075392865943.42,1141694288588.02,1213408517146.27,1283148291764.73,1299444847807.88,
194,Portugal,PRT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117538635022.563,126821459841.923,131124863812.243,131490098642.607,135593819096.963,144366106900.432,150129506991.605,159607574620.871,169543898888.825,181041025245.14,194238900586.281,202330973364.29,212108753260.396,218077802677.528,225170544275.135,238691088867.445,259718676385.131,271303432506.308,281542630016.914,279624307181.718,288243360048.273,282620727896.604,277991617084.959,292135407902.921,298951904406.531,307229815692.704,326364349265.682,340370495824.125,359198924420.589,372075451394.494,351924219905.62,
195,Paraguay,PRY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22757118475.3287,24348650897.5219,25326005357.7021,27206133916.3667,29264795255.8983,31916998854.2091,33012890872.5413,35028838068.5231,35447195864.3348,35467755346.3347,35421506038.0042,35896535446.6631,36456528594.7727,38738007700.1589,41394995274.2048,43595093745.4089,47073456921.8114,50958684315.1685,55324714958.9277,55600908041.0245,62489732139.7217,66529576563.4646,64335334008.0026,72020277433.9387,75593778277.3937,76830436044.7365,81617333082.6948,86460026414.3883,91372827688.1943,92630229924.6623,93216290716.5081,
201,Romania,ROU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122447269446.258,110235220909.38,102862562123.494,106910628423.171,113487054061.437,123089333018.905,129922698881.164,125492465164.348,124787660270.006,125764153624.448,131248401045.549,144271125997.381,155641760899.068,163101372738.626,192858200278.813,204713848800.884,244928320696.08,286098807346.464,344671322915.656,338749155485.327,343716127791.367,360565719069.261,378486474800.034,395315930297.463,411273183709.1,428132941912.141,478202982766.416,531674961946.224,570766603683.811,617983194438.429,619402401987.94,
205,Saudi Arabia,SAU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520572872295.365,618946426092.136,658294849348.661,664708437462.01,682695945883.313,698489703002.371,730038264997.722,751294684384.332,781733000111.398,763176096022.208,824128263723.029,832007957772.08,821341582005.739,930645164263.937,1031758941663.34,1123197697644.56,1189455013316.06,1243968072371.53,1347422313490.73,1329736076668.46,1413023526509.85,1586748761440.38,1672470748662.26,1680157969499.48,1722861781928.91,1541832118112.29,1475671785716.99,1565891922036.52,1642519382454.66,1677381920340.44,1627884487834.37,
207,Senegal,SEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11686096426.6036,12402650207.4503,12852770945.599,13336394274.9418,13614709884.6577,14660340894.4208,15230324716.7775,15974817650.706,17107494252.6593,18444929139.2922,19590282317.9705,20883012159.9332,21227904753.2173,22831658339.9566,24535017266.562,26389727744.8727,27822032731.6655,29377101408.4643,31057569224.0691,32155589440.4173,33633348478.6754,34793989168.2758,36713666049.6607,37797219083.6145,40124398370.99,43317631004.2569,46119109741.5674,49402166472.861,53729452837.9881,57096219876.2452,58650972951.8661,
211,El Salvador,SLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15423267823.2342,16183075926.036,17714140214.8174,19189120321.8649,20518481332.2515,21940463613.6324,22523484782.7438,23645660726.6252,24546004637.0845,25438755781.557,26300772303.6217,27114079679.0371,27976188462.1774,28941803133.0465,29985317576.9101,31757380207.1374,34139977800.149,35709030852.6526,37177813961.2185,36679301661.7836,37888449855.4854,40156336831.723,40803596215.319,43092721853.0424,45533860833.6507,48056303342.8847,51094632264.7787,54005533544.6624,56647304659.3443,59032306654.3691,54616966044.1694,
214,Serbia,SRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36773338338.5303,39792335221.2125,43423157365.5392,45378936377.8009,41695789286.7036,45241750399.7508,48637197273.5251,54159510181.051,57194996268.0476,63344326021.8027,68318821680.439,75666068095.4508,82941083068.5174,92848576432.1171,91758742125.2979,93317782146.1658,99446616550.9868,100310820360.531,104804135724.282,104531245823.283,105923191242.571,111931549793.453,116623638919.825,123578471291.414,130865771495.194,131996819694.707,
222,Slovenia,SVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27103045265.7999,28446042306.2602,30350924026.8927,31817135751.2953,33876856910.2429,35803094698.2213,37745959047.8774,40372330211.9372,42134663944.6875,45453884233.8882,47716592229.5885,51617547151.5525,55639916556.2809,59839628015.0018,56167912262.9262,57005657626.5872,59391587736.5899,59745699109.9106,61744411905.6854,63653371400.3498,65265868522.9918,70079356305.4272,75438769514.6355,80802113063.1486,84936451274.9229,83519139709.9138,
223,Sweden,SWE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174721056261.701,178559728624.542,180513018663.22,180974705702.005,192103404899.399,203849787904.699,211543106835.63,219433862138.398,229132582622.278,243339601758.025,262776601952.893,266234726012.481,276017763557.301,285004832920.32,304508471479.787,309212862460.073,342608940542.027,374204037729.231,388684182888.548,374539177855.293,395981238881.806,421515976518.429,432488311645.095,444616519268.393,457507742235.106,481170737701.317,500423685300.432,522476835542.435,544594045419.741,561214693598.111,569829882230.909,
232,Togo,TGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3143793768.71383,3227359668.5707,3169509479.85661,2754832720.83066,3235214282.2086,3562205554.0889,3947955642.72942,4596313992.28004,4541147112.72324,4721039504.83477,4788761887.11867,4934097247.93671,5203938767.60351,5656788985.28084,5752230274.96743,5654631633.39529,5980142491.62285,6068624172.027,6437984956.00286,6846312814.35174,7348529660.79464,7982028402.80886,8312518982.11561,8869531772.51289,9481974532.77998,10232891545.4997,14675975035.1706,15491186678.2794,16652510155.7841,17875227517.7672,18407757669.2955,
242,Trinidad and Tobago,TTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8615418273.36366,9183986222.90918,10341342963.6509,10515632291.1647,11123307413.6588,11789226899.7177,12861583858.3229,14076430151.7184,15391383818.2531,16866568502.1044,18433660293.0865,19623254953.7092,21515724140.0159,25080076590.9921,27802843914.6099,30448919825.5049,35513782835.9398,38201536928.0892,40265505814.1182,38790636866.3214,40546766248.0083,41271904854.1059,40429583658.4053,40692077547.4007,40459460682.7715,37543299885.6908,36353531702.6126,36459762017.8677,37359813803.2426,37552767373.0027,35020436284.8874,
243,Tunisia,TUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31189802892.5485,33503571406.6562,36941883712.657,38645671048.3139,40725468082.7705,42557251905.3609,46433320085.0301,49835212095.5792,52806948182.4196,56812806736.9901,60818528633.3931,64512016757.525,66399147994.3714,70812581761.4,77253611668.0238,82437399972.7377,89386049729.86,97945690367.5215,104082324491.692,108067638593.335,113165544073.031,113606834678.429,116403039867.802,117962253505.653,121969614202.581,121023947239.325,124271304808.641,128448841730.819,134835542401.337,139166669857.16,127911096429.372,
244,Turkey,TUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460010737309.893,479886386914.952,520181674552.518,575248680560.534,555488009522.68,607934642887.48,661412644460.822,722299572401.08,558264786765.162,546531228972.082,608934453005.717,595720268339.633,612446571084.024,641062167603.924,735764534767.027,815102819831.078,945298624740.884,1042764041963.61,1139547816150.73,1112471072750.35,1268774378170.81,1454111481655.52,1550688774591.71,1703669566586.39,1860471150579.8,2022398639513.72,2116397789617.2,2264269908091.15,2302309633041.58,2241542488878.69,2297010403918.16,
248,Ukraine,UKR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395265990767.117,373081877941.778,343807255526.567,301978810037.883,237797476932.968,213164223770.413,195360472989.891,192888227539.088,191353098628.524,193727629689.373,209743804582.957,233206683647.236,249544842558.983,278368363806.263,319581135679.645,339656710647.596,376430500666.083,418300202198.022,436003763401.802,372828951081.348,392607292106.421,422633627957.62,442499738738.636,505437818647.747,461987202639.989,435489659346.44,475721740433.812,503901541149.965,534000075927.198,560923138989.289,544976023774.176,
250,Uruguay,URY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19857773287.0015,21255809003.8594,23464553794.3708,24659105736.4163,27019537939.103,27186774570.3543,29228788499.4956,32294507304.9492,34133767182.9544,33955108641.8895,34044207071.9767,33453532342.7562,31355144061.1171,32194625995.6484,34715817765.4124,38467713558.3773,41256166311.8954,45135695264.7614,49315649642.0527,51800267960.9012,56493159589.1741,60650417083.6853,61471427261.0282,64840118781.4039,68327142922.4585,68982579037.8424,76886969054.7223,79076769218.66,81362374707.369,83105038556.7253,79179049367.0329,
251,United States,USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5963144000000.0,6158129000000.0,6520327000000.0,6858559000000.0,7287236000000.0,7639749000000.0,8073122000000.0,8577554457000.0,9062818202000.0,9630664202000.0,10252345464000.0,10581821399000.0,10936419054000.0,11458243878000.0,12213729147000.0,13036640230000.0,13814611414000.0,14451858656000.0,14712844084000.0,14448933025000.0,14992052727000.0,15542581104000.0,16197007349000.0,16784849196000.0,17527163695000.0,18238300569000.0,18745075687000.0,19542979183000.0,20611860933999.9,21433224696999.9,20953030000000.0,
263,South Africa,ZAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260126261889.404,266184883236.146,266432839320.57,276112605811.464,291033060817.588,306346942974.358,325370167505.992,339799223177.767,345341851406.309,358735779043.734,382158945045.26,401085931742.31,422506602011.022,443044385170.331,475694055770.02,516396206134.855,561836974422.594,607855637792.324,639453466713.753,634417995948.103,661319881573.636,696526225201.767,698221030088.313,730517644099.684,741915589342.204,758901003361.144,772768693550.772,790170550983.232,821179339544.687,836783581625.514,792398142071.171,
