,country_name,code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,unnamed:_65
4,Angola,AGO,,,,,,,,,,,,,,,,,,,,,,-4.40000121936168,0.0,4.20000142834162,6.000002164373,3.49999948953467,2.9000017426512,4.08274863648847,6.12889047620016,0.0416214618442581,-3.45009868360484,0.991359301460875,-5.83828073313141,-23.9834174420578,1.33936343647991,15.0000000288634,13.5443697551026,7.27427735460373,4.69114645093552,2.18148971840458,3.05462423430785,4.2059985561951,13.6656865230232,2.98985001039553,10.9528617687103,15.0289153175302,11.5476831781633,14.0100182426328,11.1661383303614,0.858712615098284,4.40393254343761,3.47197634454024,8.54218764265372,4.95454464636187,4.82262756838996,0.943571561325001,-2.58004964404932,-0.147212941085755,-2.00362972730201,-0.624644317706895,-5.39998738958575,
8,United Arab Emirates,ARE,,,,,,,,,,,,,,,,,16.5268565060148,21.4393301701989,-1.58960331991595,20.9235730770152,23.874774910498,4.65917667406515,-6.71931618570784,-4.7458206999658,4.0169512795941,-3.59447651736838,-14.9581365645327,3.38198170900878,-2.61890770383279,12.33789128226,18.3279855336405,0.860081945778219,3.3449448618412,1.26119095149724,6.89614855052668,6.68788646362944,5.79840406132159,8.1903986407705,0.291994348685435,2.90221364464598,10.8527042125986,1.3990850303263,2.43345681036156,8.80054081486432,9.56643663716162,4.85514119630905,9.83731977348489,3.1843901736724,3.19183627610384,-5.2429219066759,1.60285004825521,6.92850859932253,4.48379198460323,5.05307785501631,4.41008525984844,5.06033486435939,2.98421609131721,2.37355105709227,1.18985564163665,3.41153868634566,-6.13450080253007,
9,Argentina,ARG,,5.42784287951248,-0.852021523482009,-5.30819682651725,10.1302976614338,10.5694333403428,-0.659726171593704,3.1919966233703,4.82250078158644,9.67952600806899,3.04564331900328,5.65813108318036,1.62841651625511,2.81175404095775,5.5338043948322,-0.0284121027670778,-2.01825151667566,6.93414775537975,-4.50612480247695,10.2227634648727,1.51878394940456,-5.18978914005386,-0.735659161627296,4.34909327957422,1.57073870223007,-5.18902435215529,6.15337706274559,2.70486882600893,-1.08993334173134,-7.15694965554972,-2.46721377637459,9.13311056620101,7.93729155643076,8.20697907221228,5.83620070368526,-2.84520961057079,5.52668982715234,8.1110467707457,3.85017885156228,-3.38545704063269,-0.78899893905691,-4.40883968258557,-10.8944848285903,8.83704079576924,9.02957330068152,8.85165992013437,8.04715150043027,9.00765087504757,4.05723310346406,-5.91852507634947,10.1253981561002,6.00395169280579,-1.0264204544321,2.40532378079436,-2.51261532081394,2.73115982828944,-2.08032784377811,2.81850297775918,-2.61739646282038,-2.0259342366392,-9.89526896368687,
13,Australia,AUS,,2.48327050212353,1.29446824362078,6.21494897490116,6.97854037246404,5.98089251260348,2.38196612040791,6.30365014583948,5.09510319708619,7.04352625566381,7.17578158725287,3.99961512039795,3.90905550523166,2.61919305910735,4.10545941757603,1.33564630860776,2.59132666820958,3.59286237646097,0.894104096177387,4.05078058108339,3.03539927689404,3.33880733349639,3.32286786134055,-2.22196943253216,4.59592426080013,5.2521152448473,4.03096802586074,2.54793201432742,5.74367784273176,3.86444044919597,3.5735068997854,-0.395087176844456,0.413780383815748,4.03356714084148,3.9804736671948,3.83383058905508,3.85441996283515,3.90829089340106,4.61401157561838,4.9366749281626,3.91242773271188,2.0383007317353,4.01452665375521,3.11032510902798,4.20544688686265,3.16033832510615,2.72689344585038,3.7684875158189,3.57701487814776,1.8668320701176,2.17233709101625,2.46974629381731,3.91736246328504,2.60021188065653,2.56293152083389,2.17220475337416,2.74164306864724,2.29592694694063,2.87097248021668,2.11314942462376,-0.00383655856659,
14,Austria,AUT,,5.53797931684528,2.64867511295262,4.13826758157036,6.12435373762843,3.48017491799556,5.64286141093278,3.0080477977549,4.47231278246065,6.27586716607024,6.32114263234969,5.11496858499562,6.2078610864111,4.89043531715288,3.94213807104376,-0.363735434053538,4.57844543332115,5.07998059425915,-0.210653695162677,5.35669990025116,1.73148559549917,-0.14429469056661,2.01125470754351,2.97308803031213,0.0512747629668411,2.49867849748429,2.3013932119724,1.35716806415441,3.29587989843014,3.88707481782052,4.34564139947821,3.44162777669459,2.09352461709183,0.526809203706492,2.40211907379886,2.66798353089548,2.34953385169727,2.09359938952392,3.58142581460447,3.55633124664169,3.37572214708479,1.26716818922992,1.65155392186669,0.941470920725337,2.73512022241023,2.24406532463878,3.45404183614122,3.72741530093519,1.4604236757386,-3.76457817791677,1.83709367680054,2.92279728368581,0.680445576816723,0.0255047121972183,0.661272848852605,1.01450158590511,1.98943716230463,2.25857243250671,2.50159511872086,1.49121084953705,-6.73451407608768,
17,Belgium,BEL,,4.97842306319197,5.21200350925528,4.35158428167051,6.95668473344102,3.56065983986036,3.15589498173408,3.86814694690112,4.19412962494732,6.62979979529467,5.58285828431475,3.98582711048847,5.29560474284025,6.38170195750001,4.56525797284306,-1.96594156584821,5.65274593317993,0.626154854021308,2.84189649082269,2.34107295556814,4.44405387639348,-0.279283279362133,0.594986772001008,0.311842702585196,2.46638280528001,1.6517928990972,1.82276183101794,2.30665956583917,4.72320888032857,3.46916698368338,3.13740231557445,1.83307427728701,1.53065494385902,-0.961873309776593,3.22697152488935,2.38475727961249,1.32145093041325,3.79365762950188,1.96180827198427,3.54274346363066,3.71667938420875,1.09961888777849,1.70688458453354,1.03798254902905,3.5712043433582,2.32173705381926,2.55234994366351,3.67688113594973,0.446928735275904,-2.02074306169408,2.86429270764155,1.69451389861332,0.739217283058679,0.459242192907709,1.57853314322614,2.04145900919961,1.26668640902095,1.6195802783878,1.81920366405947,2.14955968072559,-5.65965987018394,
21,Bulgaria,BGR,,,,,,,,,,,,,,,,,,,,,,4.900161859831,2.33456559219091,3.43030591266267,3.39644362278423,2.68344073997298,4.20760200434131,6.05451383876883,10.9446920641534,-3.28988206795448,-9.117377096533,-8.44535517671264,-7.27238799854572,-1.48021475855352,1.81801119768087,2.85505105462553,5.20539174237811,-14.1153810605892,3.78912206655124,-8.39609116100274,4.58722534164882,3.82370366409026,5.87193027784163,5.23715427768168,6.51042637870198,7.05634752647417,6.80258938160358,6.59138083729613,6.11601796399745,-3.2718542794976,1.54180144307578,2.10120575009232,0.754930385981893,-0.56049396557782,0.96686903234496,3.42805491352132,3.03982527630795,2.76217095961262,2.68457613091411,4.03759208211947,-4.38714983385256,
24,Bosnia and Herzegovina,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.7999975418612,88.9576661832792,34.3895740516872,15.5999966854232,9.59999971642276,12.7654694578883,2.42331317180992,5.02744420733983,3.8671387951343,6.32526616861466,3.89717798992193,5.41400357079434,5.85712634217094,5.44383103450177,-3.00445593013346,0.865669260237084,0.959511247241267,-0.821836474216894,2.3498566632458,1.15385109200403,3.08916415179439,3.14980691561182,3.17143487487128,3.74007109201324,2.83100260259697,-3.19695013403583,
28,Bolivia,BOL,,2.08929593589014,5.57891785814411,6.79762577727526,3.95659653301578,4.91344195519349,7.17058966270321,6.31721951771766,8.52944308380353,4.47409733124017,5.23102930127762,5.06333643455241,7.96748521281012,5.73916152301214,2.93956781590916,7.31101772689944,4.61456748557384,4.97121565455376,2.05269457150823,0.133344043698202,-1.3717751251444,0.275620022189571,-3.93874101982378,-4.04211846998211,-0.200675994825289,-1.67638714355499,-2.5738745620127,2.46347714826074,2.90950475804918,3.79013004723564,4.6357859096007,5.26652747214038,1.64649693263348,4.26929369591048,4.66727043459798,4.67827258577525,4.36134305812095,4.95420874299721,5.02935233725196,0.426889576708135,2.50780755336397,1.6838009390209,2.4855648471145,2.71134070709704,4.17329431803542,4.42143476697066,4.79700917087203,4.56438275234794,6.14849719501387,3.35700125894111,4.12672195659312,5.20409230814928,5.12227576725965,6.79601124124112,5.46056967606722,4.85718723248496,4.26392083751466,4.1952063010676,4.22362351118875,2.21670577750376,-8.82949361965127,
29,Brazil,BRA,,8.60000000000014,6.59999999999992,0.600000000000065,3.39999999999985,2.40000000000001,6.7000000000001,4.2,9.79999999999998,9.49999999999993,10.4,11.3429219931908,11.9403481162508,13.9687217796782,8.15393868457201,5.16664908406321,10.2571295347867,4.93432806978961,4.96989768924738,6.7595601220408,9.19999999999976,-4.24999999999956,0.829999999999529,-2.92999999999996,5.39999999999988,7.85000000000042,7.48999999999982,3.52999999999983,-0.059999999999917,3.16000000000032,-4.35000000000022,1.0321895854696,-0.544072051030298,4.92469000463774,5.8528703643893,4.2237936336472,2.20886405051482,3.39484598531597,0.338097901952338,0.467937566679467,4.38794944364869,1.3898964044581,3.05346185683619,1.14082899877101,5.75996463685998,3.20213206216255,3.96198870899485,6.06987060733128,5.09419544811998,-0.12581200299141,7.52822581812151,3.97442307944702,1.92117598509462,3.0048226702888,0.503955740273241,-3.54576339347278,-3.2759169063211,1.32286905390815,1.78366676137003,1.41115298506995,-4.05904827267271,
