,country_name,code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,unnamed:_65
58,Denmark,DNK,,,,,,,2487.13618090884,2700.74628964677,2776.13539044344,3151.13316134695,3464.45515573196,3845.50608879175,4654.29893603922,6119.37022218668,6770.75002682893,7999.11266676484,8787.58972193297,9783.85202151322,11826.0186130503,13751.998948016,13883.8871432732,12081.8010496077,11804.4328880134,11857.8921357231,11562.9190778487,12253.1002141785,17201.0888129674,21340.7278625524,22527.0467265631,21901.054745944,26891.4464489571,27011.3774590051,29569.6603567112,27597.9752286357,29995.5796235479,35351.3654606819,35650.7140860994,32835.9399398833,33368.142415092,33440.7948054204,30743.5476816354,30751.654348268,33228.6935448819,40458.7773986609,46511.5983324305,48799.8256011275,52026.9995142723,58487.0549677696,64322.0635020842,58163.2768762815,58041.3984363385,61753.647131977,58507.5080517852,61191.1937042028,62548.9847332908,53254.8563700916,54663.9983719195,57610.0981801135,61591.9288698958,59775.7350964515,61063.3164304238,
60,Algeria,DZA,246.303751319472,214.771980100889,172.242508957181,226.895450128271,238.0437103942,249.883585607009,235.598130082129,253.923765521058,281.925786291132,302.752263673622,336.224692876265,341.38891847622,442.677623465283,554.292908961925,818.008228875953,936.790082176098,1037.60715989893,1192.74422683489,1456.41939597215,1782.69931975524,2203.05546106977,2237.08677628627,2210.30203566957,2312.65561948251,2467.34608187899,2582.87901344273,2756.95498118893,2807.50360321103,2417.37618892252,2215.96387318357,2408.82298523208,1731.62136973126,1776.0282780527,1807.29745090643,1507.88666269017,1452.27843429531,1603.9403022019,1619.79774865029,1596.00392574042,1588.34890767221,1765.02714611601,1740.60665427662,1781.82890798394,2103.38129106939,2610.18542243488,3113.09488313746,3478.71000237566,3950.5129931247,4923.63161541179,3883.27090043586,4480.78631766464,5455.67940349747,5592.22011465753,5499.58733105334,5493.05669453687,4177.8895415169,3946.45244712537,4109.69821695727,4142.01855842917,3989.66827645236,3306.85820838104,
66,Ecuador,ECU,455.462388766676,375.221304612462,315.688704017871,368.629583701342,440.560234208392,455.19781834632,449.920206994069,459.278798776653,450.999551509643,527.900353006021,471.630797240067,440.857157381467,495.535918152084,588.337065135571,970.012721968013,1105.42055513384,1264.91164115649,1493.33358291433,1572.40053068466,1821.04718012411,2238.21708351953,2660.61280130221,2369.95065693297,1988.78732313123,1912.43127079044,1891.56247890302,1648.01456016559,1464.49293591517,1337.88989520842,1390.21311402663,1489.52994603816,1622.20808790909,1688.50475223376,1727.75500331884,2026.11307662218,2132.90678274384,2155.51815039143,2356.36985737498,2293.88973536506,1578.93429773989,1445.27932442901,1894.61619585804,2172.1018772447,2425.85184175715,2691.27768473838,3002.13860439139,3328.88415626323,3567.83718649963,4249.01896979445,4231.61923466057,4633.59128443099,5200.55510783504,5682.04610814497,6056.33121253813,6377.09392877257,6124.49088707134,6060.09296156791,6213.50312736888,6295.93466163992,6222.52465327248,5600.38961495341,
70,Spain,ESP,396.392253337614,450.053289246968,520.206131380005,609.487384056513,675.241639141208,774.761609330096,889.659872011529,968.306781765983,950.545740593734,1077.67869994591,1212.28932639401,1362.16552414021,1708.80862877366,2247.55337693219,2749.92466346596,3209.83744506281,3279.31267061507,3627.59066324096,4356.43922031196,5770.21461386463,6208.5780190814,5371.16643640984,5159.70864500142,4478.50028561471,4489.98893854814,4699.65576367274,6513.50328578924,8239.6138016479,9703.1238381095,10681.9712029257,13804.8767869937,14811.9028194881,16112.1889152156,13339.908563675,13415.2870010456,15471.962716535,16109.0843985284,14730.7971752046,15394.3514628249,15715.3322713275,14713.0657111519,15355.7031663439,17025.5319828692,21463.4426577449,24861.2827964413,26419.2968638221,28365.3134896346,32549.9709785513,35366.2596011983,32042.4740786617,30502.7197080776,31636.4463142558,28324.4293363918,29059.5479522321,29461.5503337389,25732.0183647454,26505.3432155204,28100.5862419453,30349.7520984361,29555.3156985079,27063.1939180299,
77,France,FRA,1334.68951190446,1428.04600063164,1578.28453778015,1744.64012289392,1909.54162026244,2038.16310215841,2186.4745917492,2343.10450260677,2536.08511406552,2752.09511423516,2857.25168156016,3169.03632305625,3854.55583517781,4969.76297758856,5328.24154765623,6690.57827024394,6866.81689245868,7532.52696003268,9264.77529285999,11179.6329016234,12713.3651661352,11104.9813384681,10496.9285544307,9993.42118219846,9419.69614346785,9763.32740402965,13540.2463694725,16302.4473755662,17679.996689009,17694.3093242315,21793.8355375183,21675.0649888267,23813.7122463577,22380.1077483221,23496.5201538685,26890.2176223614,26871.8312674776,24228.9463914211,24974.2738587988,24673.2030476111,22364.0293943406,22433.5549829528,24177.3355586498,29568.3887998673,33741.2619183406,34760.1850154731,36443.6263055433,41508.4326882318,45334.117956922,41575.4219609625,40638.3352541414,43790.7260166781,40874.7003927338,42592.9353850549,43011.2631028417,36638.184929157,37037.3741861219,38685.2584944953,41572.4850099629,40578.6442850534,39030.3603713482,
83,Ghana,GHA,183.449589798303,190.218882959143,195.492397739104,211.064567779218,230.088779524821,265.323688785998,267.748224961421,214.832148179068,200.307093967715,230.287227006016,253.566621870168,269.368235183225,228.859732843471,259.701843708917,296.890023865613,281.40612646801,271.125578261918,306.809965032651,345.834422933824,372.060120787553,402.060707757631,372.077443492073,345.641333225008,337.163348168986,355.666703674849,352.352714371426,435.068187671321,374.470341506465,372.683979564575,365.889682671763,398.637081088931,433.773264764704,409.746389786379,370.419454924392,328.744526865007,379.987984916879,397.135754957028,384.7963283302,407.523237017857,410.334011559612,258.471039929679,269.014984764581,304.564635977066,367.821362113662,417.508066727662,492.54405617264,913.393849309942,1081.16631826269,1217.06443549146,1077.66205832571,1299.34521164062,1549.46271883345,1587.56093185809,2361.09032388366,2012.26424719728,1774.07477092508,1971.95693464599,2074.29073272269,2260.86056729337,2246.62557816432,2205.5290158584,
89,Greece,GRC,520.322744310383,590.780054812393,617.057757690519,695.228624389878,783.705880998279,899.281238912995,997.430467475556,1068.11455622703,1154.43853055613,1324.05898884761,1494.38798449137,1652.32595586747,1899.67578389335,2502.81474512238,2828.74855899504,3153.23577562809,3390.54497596312,3886.37445146759,4694.6337817198,5705.94937054811,5893.66189269128,5380.26761963211,5579.23461523759,5019.87877056877,4852.56566737719,4813.71120474694,5656.50533164528,6564.88442712193,7598.02800548468,7846.67812242278,9600.18523506603,10188.3697801238,11176.4584190614,10401.9830146096,11091.2838472779,12959.3242908115,13749.1151120679,13427.8325055002,13472.1376092623,13245.1894436119,12042.9537140472,12538.1788690276,14110.3133652111,18477.5783602862,21955.1041364941,22551.7357667365,24801.1577837357,28827.3263926878,31997.2820241039,29710.970232488,26690.6074159782,25450.5341194438,21914.2517286273,21781.5953472612,21587.9575508932,18076.6067552915,17911.7993774946,18536.1907178433,19747.3425837935,19133.7577636254,17622.5410033504,
97,Honduras,HND,164.64439949064,169.909755119116,179.876306335728,185.048847121322,200.434728452609,216.815394681597,227.740956309102,240.546842888042,252.584914494852,253.268720746612,266.136406135199,261.246370337279,278.616076044498,307.344800129876,338.155329174355,356.4573969984,414.623140462822,497.938290844288,895.647986445863,993.725497402747,1078.8103458271,1066.16874235222,1090.99823650708,1110.47566272987,1183.02592972677,1232.86961535159,1287.410738777,1362.8851018302,1262.06715073829,1128.28409141059,993.48325319337,911.754981582674,942.6129447197,913.301631344466,836.602381837512,936.667654324264,887.69261230849,948.954770228598,1023.46073380734,1002.71692187708,1080.51047183846,1120.5499603312,1122.08860037103,1145.49794612385,1204.47982560326,1296.69478359222,1420.13439576879,1572.06488754886,1727.79368172882,1777.27280187503,1891.15858933835,2073.90437014256,2129.52143871807,2088.09720593332,2190.6531391773,2286.20303687333,2326.29727827042,2436.6716359867,2492.86896769136,2556.45689068459,2389.012430771,
99,Croatia,HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4917.08537059594,5283.00500546246,5312.36950212048,5691.10951979777,5246.93596823875,4887.71371564115,5412.92513590593,6293.22529907248,8129.79458409902,9747.44077059414,10621.507456753,11797.4744733882,14046.3168101588,16416.5868076948,14653.0435549819,14067.5231191915,14757.1803401768,13401.6566203283,13837.7316376587,13762.3728630599,11933.3773788281,12527.7398569824,13629.289592247,15227.5600968096,15311.766903695,14134.1626811193,
100,Haiti,HTI,70.661084558795,68.7643393279884,70.1380458806057,71.9621841715769,77.8625972471001,82.9476083737561,84.9852521983496,83.4119039580884,81.5929536736684,85.2957964292572,70.8261792548154,76.2637489686631,76.9018637125326,94.9045719077994,112.996202016585,133.750247812867,169.310758822314,178.860636966735,180.273204022191,195.754238035777,245.216566914902,256.245618891021,249.43221262548,268.291929248001,293.186773308607,317.076345905772,357.79682974721,309.303489998553,386.777291423691,396.686139185866,439.944188015911,483.873635417995,308.37139743645,251.752887677523,285.118853846182,363.265544505251,368.631863799103,415.770742131053,455.541896058048,499.302968654216,805.025632473004,735.521117948839,692.030162929914,542.333596073937,667.282546430327,781.276657785884,804.524511910761,1002.88848691754,1086.93819183192,1183.60485420762,1191.97266373335,1287.95465003201,1337.33594561281,1432.83761766692,1435.13647023104,1386.85419078846,1290.38050812318,1369.06373395137,1479.3458268885,1312.77063606676,1272.36799204205,
