,country_name,code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,unnamed:_65
58,Denmark,DNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18233.9460963723,19063.7439033892,19814.1433556692,20218.4990438268,21678.0844821497,22684.2526714422,23734.8315577158,24928.4029270327,25814.0591230284,26653.8239044055,28658.1249551454,29437.3103446499,30640.3456230968,30820.3892235438,32938.692099664,34150.1594558945,37334.3901608479,39006.2023239418,41278.3268270571,40331.4068810678,43003.0545921155,44403.3848413929,44803.9682421214,46726.8541437832,47901.4473627066,49045.3391904109,51976.0057060956,55356.680780178,57482.9623999067,58700.9746656312,60229.9147703017,
60,Algeria,DZA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6912.08714117256,6888.50994981191,7005.70076285362,6866.88911745849,6807.95166232568,7078.35117951258,7373.07499715188,7465.89958356471,7816.77214903166,8068.2966884468,8446.58774102862,8775.11790745312,9293.83714349081,10019.3578919395,10591.0381897757,11405.6425223873,11776.0404022627,12311.0384280957,12643.1514779138,12722.3786946243,13095.449178663,13500.0447902878,13303.3275185881,13056.8025915699,13003.2668603131,12015.6405282427,11624.3407751545,11737.4012353821,11909.9298247204,12009.248207942,11324.2358133821,
66,Ecuador,ECU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4826.85561648442,5084.19589474748,5189.27083579281,5295.85660685439,5515.22665559696,5633.4608933139,5712.30054649025,5940.06615116382,6077.54063035609,5758.07590573662,5838.9025248881,6094.3518297918,6332.18587423771,6513.29940403056,7117.17066810899,7598.9506417776,8037.88613710275,8294.64314944288,8845.55389092678,8818.67952261285,9090.31005023095,9857.52052282788,10311.4045972003,11153.6852119041,11713.1759081751,11060.2862685275,11034.26917908,11617.9122190573,11839.3432355586,11851.4654079335,10895.7721826617,
70,Spain,ESP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13678.2757043239,14464.0024499122,14858.1450522939,14975.5723298173,15585.507450352,16279.0965733251,16975.1210483621,17912.753584706,19096.6148932205,19954.2902150512,21584.2512044454,22949.1818514072,24371.5988492666,25046.1107003124,26143.6321744545,27606.9340516269,30720.2222055087,32469.5304500615,33263.2723985249,32092.3648208603,31682.7131000557,31867.9732396862,31720.1199986535,32434.0032017704,33525.7406299089,34903.1274779473,37286.2134326488,39528.9253872668,40696.3876815487,41696.3111045261,37765.8013368995,
77,France,FRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17642.0721436384,18328.0130842207,18951.0435510904,19194.9356144175,19992.615817434,20766.7016373766,21352.8819915166,22243.734348473,23359.4487258962,24307.5028056354,26090.6344736521,27490.0517282233,28523.8861886505,28172.6956506635,29060.4509858357,30498.5768807102,32468.5415789063,34121.3438805071,35095.2656832956,34678.0623193739,35902.9031102393,37440.6334729758,37679.1189105924,39523.8551519345,40144.0268283679,40849.9973780501,42924.613626021,44577.0645745394,46576.6018489382,49072.3638300842,46983.0419157962,
83,Ghana,GHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236.57396262029,1307.49597857786,1349.59243847059,1407.81080783988,1444.52405896517,1494.63888508718,1551.17016078577,1604.15012184818,1656.98810178837,1712.40852187171,1771.53655479376,1837.24933729614,1903.1467390689,1989.76621591995,2104.81052490528,2241.28661214251,2394.92984801893,2500.80421792671,2711.87535105244,2792.96783421253,2973.83342186826,3379.48459855514,3781.86552893947,5294.82002761066,5568.23595709396,5206.02887134007,4992.73033905348,5115.90675022862,5442.8721471509,5774.3338132172,5744.43234431768,
89,Greece,GRC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13304.4747520763,14011.6082833819,14321.4078336229,14341.6823890924,14866.273280714,15424.4720857554,16145.4479061179,17155.9351926701,18033.7959681705,18464.7320754725,19516.1972208894,20954.7818531943,22615.9356074635,23896.6057015271,25460.4527360606,25577.5241052346,28549.1517418687,29320.264816923,30856.0118395987,30359.1494613318,27913.0891911748,25671.5160853562,24911.119631324,25986.6503155014,26625.0618096799,26760.3633030256,27511.8010160972,28604.8609402657,29617.5483399732,30356.2663953863,27909.5444893558,
97,Honduras,HND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.8247030179,1992.19531036978,2101.15145317326,2227.09098884676,2215.97983124417,2335.12768886081,2354.00186924924,2435.42668225385,2479.60702296044,2427.92063851877,2591.33182006218,2648.81186176896,2720.27367721583,2824.6066131014,3006.69595514001,3210.34858637193,3443.77085935893,3671.33194421853,3816.83524756931,3674.23095544369,3778.4619238786,3928.26853820829,4032.58085606675,4142.23845579365,4452.5879909675,4823.39539552507,5147.2451332568,5561.99454219124,5816.74732402308,5978.76439909738,5420.23423361351,
99,Croatia,HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8075.77969012893,8827.54124180988,9558.5388097749,9910.37288775229,9960.33853072506,10683.6035193701,11655.644078154,12769.7752890383,13682.122115102,14675.2614480684,15436.6444120023,17595.7572055905,19493.2350774676,20921.5405553163,20149.5095665253,19967.213732615,21014.7388041606,21397.4867786553,22081.0977857438,22325.0765880566,23301.2728639377,25210.9829651516,27154.0846858541,28844.9235406393,30576.6192715516,28841.7140738027,
100,Haiti,HTI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2145.61544465798,2215.59649917032,2104.46024462034,1998.88359614696,1764.09824973592,1943.01477846389,2023.21316341663,2077.32186217918,2108.7352530973,2159.02336891696,2188.41921435036,2191.2138063361,2211.94273959824,2293.20810098618,2286.15830483806,2390.63063270089,2466.44105099971,2609.8518414406,2688.51644729548,2824.23566975369,2654.6874953426,2805.72729497687,2762.4402754772,2952.30387694134,2965.47903286886,2898.6246609269,3084.03383445855,3153.29938869996,3241.30326869021,3203.30003894468,3095.19406239663,
101,Hungary,HUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8320.83363235585,8252.91122441366,8409.44499327036,8854.26566225433,9187.36459662996,9349.70749876187,9824.84080482495,10398.1021708865,10873.2478627727,11853.1785173624,13207.9221677974,14526.3882629125,15481.3201097675,16272.0058268918,17112.2021738707,18389.4102769846,19099.8517148115,20727.8899694383,20729.783927124,21751.8338392809,23038.8080197669,23275.2318574574,24556.7153473909,25699.7504973846,26806.5952452257,27947.6376911698,29501.1204204706,31913.0746552476,33514.9417935891,33077.2339166746,
106,Indonesia,IDN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3080.11768186068,3345.75662948075,3583.24244275989,3842.79093717938,4154.04328127983,4519.46238178211,4888.37453243682,5134.50798942187,4447.17430201592,4484.06918906192,4743.94471656535,4956.36110518706,5190.36506184994,5465.26410319843,5816.18175310762,6254.61438201153,6708.57559394908,7229.53828174622,7710.66630411965,8021.7480651122,8505.74814801885,9095.74172295514,9713.90048730631,10067.465744305,10278.1773057998,10247.2063381531,10494.4738000481,10935.6317158256,11644.7585390353,12311.5032732923,12072.7354777743,
113,Iraq,IRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2676.6309444916,3528.63931431399,4569.28909593884,4701.82218151805,4753.77756083702,5210.43676410982,6233.09095304294,8241.01114121753,9533.39382066481,11058.4674567677,11162.5268014724,10107.2853122182,6339.83580001657,9731.94000223657,9972.2761727672,10646.219957566,10953.5285487172,11883.3682503173,12127.6264613821,12717.0171365756,13515.5459272349,15163.3501421971,15535.345982143,13888.076375953,9763.90409031016,9428.60662077185,10526.3709148753,10809.4724101413,11398.043737084,9506.7253259031,
114,Iceland,ISL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23941.9321446346,24768.9092727485,26873.0547977518,28721.114149937,29557.5418268846,29779.0931996058,31876.0270631376,32607.1058796568,32699.2417213139,35616.2006730045,37322.7399272793,39700.3293648154,41463.4255441211,43728.1140564123,41864.1882622629,39775.2970758147,40936.867830513,42004.4476110597,44409.6689530904,45996.9687476901,49201.0640964553,53480.3971946764,55638.4920591796,57211.3003077603,58290.0968315122,53622.2450114628,
115,Israel,ISR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19758.8595215053,20782.169618237,21427.9798778242,22068.2993473612,22595.5034120383,24951.2175653146,24944.6317328443,25230.0115735794,23845.3129228722,25238.8807780848,24853.777869328,25700.938363473,27513.1431348785,27510.0398505497,27461.8619824006,28840.0453543033,30636.3523794417,31846.3558349163,34324.3781471447,34366.1810180223,35469.9501969785,37843.1946259033,39121.2958325461,39906.1246843388,40004.0305112173,39481.5687799714,
116,Italy,ITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18627.64396728,19540.3245677444,20138.6705374054,20427.7275018865,21308.4022424882,22382.8979621765,23052.6189508502,23875.8385110015,25021.0652943145,25602.3894720393,27072.4213631819,28033.7358660572,28736.5771073504,29196.9278993071,29554.6890881879,30130.6444569128,32453.5837076357,34141.2007728064,35523.2713104342,34602.8969588528,35158.4418435321,36598.0149693024,36486.2967870302,36314.6971007775,36194.873918843,36899.3852092463,39926.9546628592,41581.120790548,43036.2437770367,44334.2003275855,41828.5540397184,
117,Jamaica,JAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4762.89949527943,5121.0885065529,5293.09495655368,5872.66784091816,6021.77076345676,6231.26649116811,6276.39659630335,6253.97090593028,6117.62026963529,6214.26667219913,6355.8472555378,6533.37375669328,6723.67797400257,7056.14797251069,7300.05846676836,7553.20140626909,7965.47713872543,8255.17353330254,8306.50486208059,7966.13079910865,7900.19947850272,8159.87616499912,8187.19367364946,8442.98366743102,8545.10283669967,8792.05695694686,9194.15673929581,9600.10474580389,9968.59449282081,10190.4746507783,9241.57560380365,
119,Japan,JPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19972.8927505106,21270.2661268824,21858.2073046838,22188.3853447323,22823.4417107537,23859.0660539005,25000.533923594,25620.0681023794,25509.899595486,25735.9710911517,27287.2701912718,27942.346651133,28623.5884479367,29392.2489916186,30830.6584466434,32169.867493646,33634.6317066787,35015.9865745127,35273.791152156,33547.2834245767,35335.3735103814,36214.4397740241,37605.9742614539,39402.0250988025,39555.4120089198,40898.80697396,40623.0186579214,41505.0824777862,42202.4011166689,42616.5711388733,42390.3798412236,
127,Kuwait,KWT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59892.8802531886,60568.3759184439,60095.5505991776,58839.2643637288,55000.8927669212,56179.2950242883,55943.358109176,57617.5352981834,68071.0486418975,75700.701887299,83689.2693299015,88660.5211134062,91473.2067021071,90096.4356867852,79424.3808368516,73965.9706064094,78178.220365833,82680.4059382088,78058.3800591345,70082.4628390641,47230.6601329032,44685.4974338707,50855.5529145289,51690.5689570475,51962.0477631393,47306.9881675717,
148,Morocco,MAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547.45499854891,2772.67151314754,2727.31860543347,2723.89393427356,3026.49492572763,2878.07818833918,3246.02319200291,3208.42171591406,3434.52751079975,3477.87895148896,3579.34995276316,3878.29043834641,4014.23916540692,4281.40038891461,4553.55713467899,4793.26702800313,5250.52167643913,5516.87427112371,5886.67211198563,6107.38027064461,6332.12566680149,6712.32317824853,6702.41832426533,6916.01303173881,6609.60910787755,7024.96308902663,7113.00459986287,7312.05677903856,7625.73575345848,7865.90652398288,7369.49263034016,
154,Mexico,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8084.50074120532,8562.72117247636,8938.99416111537,8558.54817996743,9017.45125322814,8485.50697434094,9079.17689538365,9715.4024281218,10176.6354219884,10448.8243676125,11089.4899949864,11136.0219119709,11187.4769618308,11488.2956282873,12090.9912069056,12657.6376721808,13812.9013959234,14297.2213852569,14924.8216140502,14547.6445830778,15255.019052785,16520.2592224915,17162.9273706838,17373.8974567258,18056.7898061476,18301.5004690469,19323.6658689896,19721.2609759241,20096.1566534339,19863.0272301481,18444.0730450892,
174,Nigeria,NGA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2057.82206977477,2081.36560238243,2171.92377201741,2124.30680996479,2077.83158187548,2067.72907645035,2140.00635538955,2187.13500532952,2213.01665664337,2202.40995166816,2306.11452279705,2434.24621930855,2780.79229751906,2964.36299241115,3241.72449622315,3467.10515604015,3690.84024899033,3934.84253684898,4170.73291406376,4420.974011199,4703.20483066808,4922.70234464027,4982.94539878236,5225.17293432225,5507.16949454144,5426.33278732294,5234.67912691071,5190.35612668836,5278.84839470055,5352.67942303108,5186.41158271922,
176,Netherlands,NLD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19164.8034178049,20136.8307694636,20789.3363222993,21400.09421424,22369.0039894425,23433.6526928315,24508.7897540574,26017.0532191171,27708.97207423,29268.5360985179,31870.8335122969,33180.1829172939,34447.2053180645,34149.6192294255,35809.785664396,37625.5617084958,41013.7866357674,43939.1453400262,46420.2016795592,44556.9211528341,45043.9042332404,46599.02103045,47272.1030187972,49241.5178406305,49233.2153954401,50288.5913949377,52288.4150841353,55088.6338006744,57826.6284976675,59004.3249664016,59268.1352982384,
177,Norway,NOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18451.1523670935,19570.0645240873,20612.1900157097,21572.3657140286,23015.468329011,24347.8175026416,26818.3035690277,28608.6541320459,28186.3913161414,30555.0490591114,36936.4865054381,37764.3084400157,37980.3539761745,38593.7083511957,42549.9438731467,47797.5299472052,54160.4818000859,55930.5334666428,61716.5997128422,55364.21942385,57919.6519537143,62076.7406576686,65354.7792483883,66961.2530988205,65892.6892787813,60368.9208717485,58939.9126133093,64050.7561654659,69808.3294106839,66799.1647159421,62644.8457362642,
180,New Zealand,NZL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14864.0005267005,14568.9898390553,14921.5770243149,15966.021806458,17099.3079072111,17915.4170292828,18470.1512348282,19143.8127983966,19347.415668445,20579.365916514,21513.702767374,22508.9367053708,23306.2795376277,23973.6339583007,25091.156979407,25677.4190803252,27755.5270442179,29369.8081937436,29827.1425475385,30681.2445433491,31222.4544777381,32701.3785970948,32988.6097597613,36242.6212285958,37293.3567850718,37479.6829800129,39955.8030258734,42285.319902666,42575.4449179591,45437.8889864425,44491.3249052222,
185,Panama,PAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5041.80490537259,5585.33127382858,6054.36806531362,6402.70389127676,6589.16425829274,6706.37972373014,6963.85100308532,7394.006208944,7865.19085195141,8126.98765593382,8367.7319910136,8435.28877096758,8594.07054624109,8951.64979075647,9701.82263306321,10527.4555523952,11570.9739310535,13066.8607191987,14373.6501462201,14405.1109633029,15153.5359627257,16923.9465178769,18679.5139433198,20809.8551420422,22897.4026269576,25319.2166879602,27828.5557137667,30446.8495664097,31784.3144872865,32769.870319642,26782.4849811076,
186,Peru,PER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3359.26402982335,3478.86028882839,3470.4256698301,3668.48360515181,4129.78966769938,4445.42627906544,4568.05314317106,4861.12190848049,4811.26041805526,4873.86444489795,5043.26718093489,5120.06880606732,5423.64423020835,5697.43212566785,6084.89253463637,6610.89170564893,7262.25808387806,8026.61032508827,8857.86386069926,8951.01253484043,9730.42110393424,10476.7963282297,10767.6773277036,11295.9632644083,11510.2788763872,11572.3207931902,12013.3773897006,12506.5293750586,13088.2958384558,13397.2739160483,11878.5215440702,
190,Poland,POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6181.89177676648,5921.53701432421,6189.79407055105,6556.68453510442,7036.272735647,7681.1968907662,8275.80159541634,8936.62578219735,9487.7542777577,10040.8983752326,10672.1210858295,11119.7151496001,11804.2662616751,12288.4628747003,13353.6821006072,13896.7933802513,15152.3360834285,16802.8339050496,18303.3529197974,19239.9284691728,21072.5265773139,22827.6981360924,23745.6977950948,24567.5061660535,25475.5046935927,26862.0525150288,28322.1069770901,30064.5034841771,31953.0350337072,33797.7673600747,34240.2473551909,
